Elm	Domain	interactorElm	interactorDomain	StartElm	StopElm	StartDomain	StopDomain	AffinityMin	AffinityMax	PMID	taxonomyElm	taxonomyDomain	
LIG_G3BP_FGDF_1	PF02136	P03317	Q9VFT4	1835	1840	16	129	None	None	18684830,16571828	"11034"(Sindbis virus)	"7227"(Drosophila melanogaster)
LIG_G3BP_FGDF_1	PF02136	P03317	Q9VFT4	1858	1863	16	129	None	None	18684830,16571828	"11034"(Sindbis virus)	"7227"(Drosophila melanogaster)
LIG_G3BP_FGDF_1	PF02136	P04296	Q13283	1142	1147	11	133	None	None	25658430	"10299"(Herpes simplex virus (type 1 / strain 17))	"9606"(Homo sapiens)
LIG_G3BP_FGDF_1	PF02136	P36384	Q13283	1142	1147	11	133	None	None	25658430,22623775	"10310"(Human herpesvirus 2)	"9606"(Homo sapiens)
LIG_KLC1_WD_1	SM00028	P68619	O88447	62	71	253	286	None	None	21915095	"10254"(Vaccinia virus WR)	"10090"(Mus musculus)
LIG_KLC1_WD_1	SM00028	P68619	O88447	95	104	253	286	None	None	14963148,21915095	"10254"(Vaccinia virus WR)	"10090"(Mus musculus)
LIG_KLC1_WD_1	SM00028	P68619	P37285	95	104	255	288	None	None	14963148,21915095	"10254"(Vaccinia virus WR)	"10116"(Rattus norvegicus)
LIG_KLC1_WD_1	SM00028	Q80HX6	Q07866	534	543	255	288	None	None	20195521	"10254"(Vaccinia virus WR)	"9606"(Homo sapiens)
LIG_KLC1_WD_1	SM00028	Q8IWE5	O88448	205	214	239	272	23.7	23.7	22172677,21915095,23519214	"9606"(Homo sapiens)	"10090"(Mus musculus)
LIG_KLC1_WD_1	SM00028	Q8IWE5	O88448	234	241	239	272	111.0	111.0	22172677,21915095,23519214	"9606"(Homo sapiens)	"10090"(Mus musculus)
LIG_KLC1_WD_1	SM00028	Q8IWE5	O88447	205	214	253	286	None	None	22172677,21915095,23519214	"9606"(Homo sapiens)	"10090"(Mus musculus)
LIG_KLC1_WD_1	SM00028	Q8IWE5	O88447	234	241	253	286	None	None	22172677,21915095,23519214	"9606"(Homo sapiens)	"10090"(Mus musculus)
LIG_KLC1_WD_1	SM00028	O94985	O88447	901	910	253	286	None	None	22404616,17332754	"9606"(Homo sapiens)	"10090"(Mus musculus)
LIG_KLC1_WD_1	SM00028	O94985	O88447	972	979	253	286	None	None	22404616,17332754	"9606"(Homo sapiens)	"10090"(Mus musculus)
LIG_KLC1_WD_1	SM00028	Q9EPL2	O88447	901	910	253	286	None	None	23519214,16760430	"10090"(Mus musculus)	"10090"(Mus musculus)
LIG_KLC1_WD_1	SM00028	Q9EPL2	O88447	970	977	253	286	None	None	23519214,16760430	"10090"(Mus musculus)	"10090"(Mus musculus)
LIG_KLC1_WD_1	SM00028	Q9EPL2	O88448	901	910	239	272	10.5	10.5	23519214,16760430	"10090"(Mus musculus)	"10090"(Mus musculus)
LIG_KLC1_WD_1	SM00028	Q9EPL2	O88448	970	977	239	272	14.1	14.1	23519214,16760430	"10090"(Mus musculus)	"10090"(Mus musculus)
LIG_KLC1_WD_1	SM00028	Q86WG3	O88447	116	125	253	286	None	None	19861499	"9606"(Homo sapiens)	"10090"(Mus musculus)
LIG_KLC1_WD_1	SM00028	Q8BHE3	O88447	116	125	253	286	None	None	19861499	"10090"(Mus musculus)	"10090"(Mus musculus)
LIG_KLC1_WD_1	SM00028	Q1M168	O88447	116	125	253	286	None	None	19861499	"10116"(Rattus norvegicus)	"10090"(Mus musculus)
LIG_KLC1_WD_1	SM00028	Q8WXH0	O88448	6417	6425	239	272	None	None	25516977	"9606"(Homo sapiens)	"10090"(Mus musculus)
LIG_KLC1_WD_1	SM00028	Q12982	Q07866	95	104	255	288	None	None	19861499,25472445	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_KLC1_WD_1	SM00028	Q63HQ0	O88448	258	267	239	272	None	None	21915095,19706427	"9606"(Homo sapiens)	"10090"(Mus musculus)
DOC_MAPK_RevD_3	PF00069	P49137	Q16539	370	386	24	308	0.05	0.05	25255283,23047924	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_RevD_3	PF00069	P49137	P28482	370	386	25	313	19.5	19.5	25255283,23047924	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_RevD_3	PF00069	Q15418	Q16539	712	726	24	308	11.5	11.5	23047924,25730857	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_RevD_3	PF00069	Q15418	P28482	712	726	25	313	0.5	0.5	23047924,25730857	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_RevD_3	PF00069	Q9BUB5	Q16539	434	448	24	308	0.6	0.6	23047924,10655591	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_RevD_3	PF00069	Q9BUB5	P28482	434	448	25	313	0.7	0.7	23047924,10655591	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_RevD_3	PF00069	O75582	Q16539	730	744	24	308	0.4	0.4	23047924,15568999	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_RevD_3	PF00069	O75582	P28482	730	744	25	313	1.2	1.2	23047924,15568999	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_RevD_3	PF00069	O75676	Q16539	717	731	24	308	None	None	11035004	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_RevD_3	PF00069	P18652	P28482	729	743	25	313	None	None	12832467	"9031"(Gallus gallus)	"9606"(Homo sapiens)
LIG_ANK_PxLPxL_1	SM00248	P56524	Q9H9E1	349	358	181	210	1.4	1.8	15964851,22649097,16236793	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_ANK_PxLPxL_1	PF00023	P56524	O14593	349	358	123	155	86.0	132.0	15964851,22649097,16236793	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_ANK_PxLPxL_1	SM00248	P56524	O14593	349	358	123	152	86.0	132.0	15964851,22649097,16236793	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_ANK_PxLPxL_1	SM00248	Q9UQL6	Q9H9E1	367	376	181	210	None	None	22649097,16236793	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_ANK_PxLPxL_1	SM00248	Q9UQL6	Q99PE2	367	376	180	209	None	None	22649097,16236793	"9606"(Homo sapiens)	"10090"(Mus musculus)
LIG_ANK_PxLPxL_1	SM00248	Q9Z2V6	Q9H9E1	358	367	181	210	None	None	15964851	"10090"(Mus musculus)	"9606"(Homo sapiens)
LIG_ANK_PxLPxL_1	PF00023	Q9UQL6	O14593	367	376	123	155	None	None	22649097,16236793	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_ANK_PxLPxL_1	SM00248	Q9UQL6	O14593	367	376	123	152	None	None	22649097,16236793	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_ANK_PxLPxL_1	PF00023	Q9Z2V6	O14593	358	367	123	155	None	None	15964851	"10090"(Mus musculus)	"9606"(Homo sapiens)
LIG_ANK_PxLPxL_1	SM00248	Q9Z2V6	O14593	358	367	123	152	None	None	15964851	"10090"(Mus musculus)	"9606"(Homo sapiens)
LIG_ANK_PxLPxL_1	SM00248	Q9UKV0	Q9H9E1	325	334	181	210	None	None	22649097	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_ANK_PxLPxL_1	PF00023	Q9UKV0	O14593	325	334	123	155	None	None	22649097	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_ANK_PxLPxL_1	SM00248	Q9UKV0	O14593	325	334	123	152	None	None	22649097	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_ANK_PxLPxL_1	SM00248	P98158	Q9H9E1	4460	4468	181	210	4.3	5.5	22649097,11095640	"10116"(Rattus norvegicus)	"9606"(Homo sapiens)
LIG_ANK_PxLPxL_1	SM00248	P98158	Q99PE2	4460	4468	180	209	None	None	22649097,11095640	"10116"(Rattus norvegicus)	"10090"(Mus musculus)
LIG_ANK_PxLPxL_1	SM00248	P48382	Q9H9E1	173	180	181	210	91.0	145.0	22649097,25752541	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_ANK_PxLPxL_1	PF00023	P48382	O14593	173	180	123	155	140.0	228.0	22649097,25752541	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_ANK_PxLPxL_1	SM00248	P48382	O14593	173	180	123	152	140.0	228.0	22649097,25752541	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_ANK_PxLPxL_1	SM00248	Q2KHR2	Q9H9E1	91	98	181	210	3.0	3.0	25752541	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_ANK_PxLPxL_1	PF00023	Q2KHR2	O14593	91	98	123	155	150.0	150.0	25752541	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_ANK_PxLPxL_1	SM00248	Q2KHR2	O14593	91	98	123	152	150.0	150.0	25752541	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_ANK_PxLPxL_1	SM00248	Q9H0W5	Q9H9E1	500	509	181	210	0.18	0.18	25752541	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_ANK_PxLPxL_1	SM00248	P00519-2	Q9H9E1	15	22	181	210	None	None	22649097	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_ANK_PxLPxL_1	SM00248	P40238	Q9H9E1	530	539	181	210	None	None	22649097	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_CSL_BTD_1	PF09270	P46531	Q06330	1767	1770	179	328	0.068	0.076	20028974,16530045	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_CSL_BTD_1	PF09270	Q3KSV2	Q06330	289	292	179	328	None	None	21475249,21440926	"10376"(Human herpesvirus 4)	"9606"(Homo sapiens)
LIG_CSL_BTD_1	PF09270	Q3KST2	Q06330	583	586	179	328	None	None	21475249,21440926	"10376"(Human herpesvirus 4)	"9606"(Homo sapiens)
LIG_CSL_BTD_1	PF09270	Q3KST2	Q06330	772	775	179	328	None	None	21475249,21440926	"10376"(Human herpesvirus 4)	"9606"(Homo sapiens)
LIG_CSL_BTD_1	PF09270	P03204	Q06330	96	99	179	328	None	None	21475249	"10377"(Human herpesvirus 4 (strain B95-8))	"9606"(Homo sapiens)
DOC_MAPK_FxFP_2	PF00069	P19419	P63085	395	398	23	311	None	None	11371562,9925641	"9606"(Homo sapiens)	"10090"(Mus musculus)
DOC_MAPK_FxFP_2	PF00069	G5EDL0	P63085	381	384	23	311	None	None	9925641	"6239"(Caenorhabditis elegans)	"10090"(Mus musculus)
DOC_MAPK_FxFP_2	PF00069	Q61097	P63085	471	474	23	311	None	None	9925641	"10090"(Mus musculus)	"10090"(Mus musculus)
DOC_MAPK_FxFP_2	PF00069	G5EFD2	P63085	309	312	23	311	None	None	11371562,9925641	"6239"(Caenorhabditis elegans)	"10090"(Mus musculus)
DOC_MAPK_FxFP_2	PF00069	P01100	P28482	343	346	25	313	None	None	12134156,21098038	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_FxFP_2	PF00069	P01100	P27361	343	346	42	330	None	None	12134156,21098038	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_FxFP_2	PF00069	Q03063	P16892	412	415	13	309	None	None	14734536	"4932"(Saccharomyces cerevisiae)	"559292"(Saccharomyces cerevisiae S288c)
DOC_MAPK_FxFP_2	PF00069	Q03063	P14681	412	415	13	313	None	None	14734536	"4932"(Saccharomyces cerevisiae)	"559292"(Saccharomyces cerevisiae S288c)
DOC_MAPK_FxFP_2	PF00069	P11308-3	P28482	236	239	25	313	None	None	25885538	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_FxFP_2	PF00069	A6X8Z5	P27361	677	680	42	330	None	None	16024771	"10090"(Mus musculus)	"9606"(Homo sapiens)
DOC_MAPK_FxFP_2	PF00069	P28562	P28482	339	342	25	313	None	None	16286470,9925641	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_FxFP_2	PF00069	Q9R1Z8	P28482	630	633	25	313	None	None	15184391	"10090"(Mus musculus)	"9606"(Homo sapiens)
DOC_MAPK_JIP1_4	PF00069	O60239	P49187	343	349	64	359	None	None	23142346,12167088	"9606"(Homo sapiens)	"10116"(Rattus norvegicus)
DOC_MAPK_JIP1_4	PF00069	O60239	P53779-2	343	349	64	359	None	None	23142346,12167088	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_JIP1_4	PF00069	P17544	P45983-2	163	169	26	321	None	None	25301550,26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_JIP1_4	PF00069	O95996	P45983	963	969	26	321	None	None	26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_JIP1_4	PF00069	P17544	P45983	163	169	26	321	None	None	25301550,26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_JIP1_4	PF00069	P19419	P45983	315	321	26	321	None	None	26538579,26370088	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_JIP1_4	PF00069	P35568	P45983	857	863	26	321	None	None	26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_JIP1_4	PF00069	Q02779	P45983	877	883	26	321	None	None	26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_JIP1_4	PF00069	Q07343	P45983	73	79	26	321	None	None	26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_JIP1_4	PF00069	Q07820	P45983	137	143	26	321	None	None	26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_JIP1_4	PF00069	Q13459	P45983	1250	1256	26	321	None	None	25301550,26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_JIP1_4	PF00069	Q13873	P45983	937	943	26	321	None	None	26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_JIP1_4	PF00069	Q8WXG6	P45983	810	816	26	321	None	None	26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_JIP1_4	PF00069	Q96N67	P45983	885	891	26	321	None	None	26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_JIP1_4	PF00069	Q99767	P45983	280	286	26	321	None	None	26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_JIP1_4	PF00069	Q9H7D0	P45983	1763	1769	26	321	None	None	26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_JIP1_4	PF00069	Q9UBK2	P45983	254	260	26	321	None	None	26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_JIP1_4	PF00069	Q9UPT6	P45983	204	210	26	321	None	None	23047924,26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_JIP1_4	PF00069	Q9Y2H2	P45983	1010	1016	26	321	None	None	26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_JIP1_4	PF00069	Q9Y6W6	P45983	19	25	26	321	None	None	26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_JIP1_4	PF00069	O35607	Q9WTU6	754	760	26	321	None	None	20176805	"10090"(Mus musculus)	"10090"(Mus musculus)
DOC_MAPK_JIP1_4	PF00069	O35607	Q91Y86	754	760	26	321	None	None	20176805	"10090"(Mus musculus)	"10090"(Mus musculus)
DOC_MAPK_JIP1_4	PF00069	O35607	Q9WTU6	937	943	26	321	None	None	20176805	"10090"(Mus musculus)	"10090"(Mus musculus)
DOC_MAPK_JIP1_4	PF00069	O35607	Q91Y86	937	943	26	321	None	None	20176805	"10090"(Mus musculus)	"10090"(Mus musculus)
DOC_MAPK_JIP1_4	PF00069	Q5JR12	P45984	69	75	26	321	None	None	20865152	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_JIP1_4	PF00069	Q5JR12	P53779	69	75	64	359	None	None	20865152	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_JIP1_4	PF00069	Q5JR12	P45983	69	75	26	321	None	None	20865152	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_JIP1_4	PF00069	Q8N103	P45983	436	442	26	321	None	None	20865152	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_JIP1_4	PF00069	Q9Y6V0	P45983	4269	4275	26	321	None	None	20865152	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_JIP1_4	PF00069	Q2TAL5	P45984	184	190	26	321	None	None	23981301	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_JIP1_4	PF00069	Q2TAL5	P53779	184	190	64	359	None	None	23981301	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_JIP1_4	PF00069	Q2TAL5	P45983	184	190	26	321	None	None	23981301	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_JIP1_4	PF00069	Q8N2Y8	P45983	688	694	26	321	None	None	25301550	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_JIP1_4	PF00069	Q9Y566	P45983	2016	2022	26	321	None	None	25301550	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_JIP1_4	PF00069	Q9UQF2	P45983	160	166	26	321	None	None	15141161	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_JIP1_4	PF00069	P15336	P45983	165	171	26	321	None	None	26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_JIP1_4	PF00069	P19419	P45983-2	315	321	26	321	None	None	26538579,26370088	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_JIP1_4	PF00069	P19419	P45984	315	321	26	321	None	None	26538579,26370088	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_NFAT4_5	PF00069	P45985	P45984	41	49	26	321	None	None	23047924,12788955,26370088	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_NFAT4_5	PF00069	P45985	P53779	41	49	64	359	None	None	23047924,12788955,26370088	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_NFAT4_5	PF00069	P45985	P45983	41	49	26	321	None	None	23047924,12788955,26370088	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_NFAT4_5	PF00069	P45985	P45983-2	41	49	26	321	None	None	23047924,12788955,26370088	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_NFAT4_5	PF00069	Q6NS57	Q61831	1282	1290	64	359	None	None	10471813	"10090"(Mus musculus)	"10090"(Mus musculus)
DOC_MAPK_NFAT4_5	PF00069	O60336	P45983	1293	1301	26	321	None	None	26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_NFAT4_5	PF00069	P15066	Q9WTU6	52	60	26	321	None	None	12052834	"10090"(Mus musculus)	"10090"(Mus musculus)
DOC_MAPK_NFAT4_5	PF00069	P17535	P45983	47	55	26	321	None	None	26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_NFAT4_5	PF00069	Q13023	P45983-2	434	442	26	321	None	None	25301550,26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_NFAT4_5	PF00069	Q13023	P53779-2	434	442	64	359	None	None	25301550,26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_NFAT4_5	PF00069	Q13023	P45983	434	442	26	321	None	None	25301550,26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_NFAT4_5	PF00069	Q12968	P45984	146	154	26	321	None	None	9374467,23047924	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_NFAT4_5	PF00069	Q12968	P45983	146	154	26	321	None	None	9374467,23047924	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_NFAT4_5	PF00069	P05412	P45984	35	43	26	321	None	None	8157646	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_NFAT4_5	PF00069	P05412	P45983	35	43	26	321	None	None	8157646	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_NFAT4_5	PF00069	O43353	P45983	326	334	26	321	None	None	26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_NFAT4_5	PF00069	Q13233	P45983	1078	1086	26	321	None	None	26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_NFAT4_5	PF00069	Q2V2M9	P45983	507	515	26	321	None	None	26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_NFAT4_5	PF00069	Q63HK5	P45983	323	331	26	321	None	None	26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_NFAT4_5	PF00069	Q63ZY3	P45983	245	253	26	321	None	None	26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_NFAT4_5	PF00069	Q68DA7	P45983	673	681	26	321	None	None	26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_NFAT4_5	PF00069	Q6ZR08	P45983	13	21	26	321	None	None	26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_NFAT4_5	PF00069	Q9C0I3	P45983	574	582	26	321	None	None	26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_NFAT4_5	PF00069	Q9ULV5	P45983	206	214	26	321	None	None	26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_Rb_LxCxE_1	PF01857	O39521	P06400	180	199	646	765	None	None	10191192	"57119"(Bean yellow dwarf virus)	"9606"(Homo sapiens)
LIG_Rb_LxCxE_1	PF01857	O75150	P06400	106	127	646	765	None	None	10944455	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_Rb_LxCxE_1	PF01857	O75884	P06400	62	76	646	765	None	None	9697699,19004028	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_Rb_LxCxE_1	PF01857	P03070	P06400	101	119	646	765	0.44	0.44	11226179,2839300,16118215,24371076,8676470	"10633"(Simian virus 40)	"9606"(Homo sapiens)
LIG_Rb_LxCxE_1	PF01857	P03129	P06400	21	37	646	765	0.005	0.005	1312637,9495340,16118215,21787785	"10581"(Human papillomavirus type 16)	"9606"(Homo sapiens)
LIG_Rb_LxCxE_1	PF01857	P03255	P06400	118	140	646	765	None	None	8084002,1534854	"28285"(Human adenovirus 5)	"9606"(Homo sapiens)
LIG_Rb_LxCxE_1	PF01857	P45973	P06400	54	75	646	765	None	None	11484059,10838613,21047797	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_Rb_LxCxE_1	PF01857	P06847	P06400	191	212	646	765	None	None	7664747	"268789"(Wheat dwarf virus - [Sweden])	"9606"(Homo sapiens)
LIG_Rb_LxCxE_1	PF01857	P14990	P06400	197	216	646	765	None	None	15722542	"10824"(Maize streak virus - [South Africa])	"9606"(Homo sapiens)
LIG_Rb_LxCxE_1	PF01857	P15092	P06400	418	434	646	765	None	None	10951565	"10090"(Mus musculus)	"9606"(Homo sapiens)
LIG_Rb_LxCxE_1	PF01857	P16788	P06400	144	167	646	765	None	None	18321963	"10360"(Human herpesvirus 5 strain AD169)	"9606"(Homo sapiens)
LIG_Rb_LxCxE_1	PF01857	P24385	P06400	2	19	646	765	None	None	19237565,8490963	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_Rb_LxCxE_1	PF01857	P29374	P06400	956	973	646	765	None	None	1857421,8414517	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_Rb_LxCxE_1	PF01857	P29375	P06400	1370	1388	646	765	None	None	1857421	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_Rb_LxCxE_1	PF01857	P32519	P06400	47	67	646	765	None	None	8493578	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_Rb_LxCxE_1	PF01857	P35251	P06400	662	680	646	765	None	None	11336696	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_Rb_LxCxE_1	PF01857	P35869	P06400	329	346	646	765	None	None	9712901,11259609,10644764	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_Rb_LxCxE_1	PF01857	P51531	P06400	1292	1308	646	765	None	None	9326598,8657132	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_Rb_LxCxE_1	PF01857	Q12931	P06400	523	543	646	765	None	None	8756626	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_Rb_LxCxE_1	PF01857	Q13029	P06400	309	328	646	765	None	None	9223517,25640033,7538672	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_Rb_LxCxE_1	PF01857	Q13107	P06400	458	472	646	765	None	None	11571651,21415856	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_Rb_LxCxE_1	PF01857	Q98178	P06400	173	196	646	765	None	None	18701596	"10280"(Molluscum contagiosum virus subtype 1)	"9606"(Homo sapiens)
LIG_Rb_LxCxE_1	PF01857	Q98178	P06400	140	158	646	765	None	None	18701596	"10280"(Molluscum contagiosum virus subtype 1)	"9606"(Homo sapiens)
LIG_Rb_LxCxE_1	PF01857	Q99708	P06400	152	169	646	765	1.0	1.0	9721205,17214969,10449734,16581787	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_Rb_LxCxE_1	PF01857	Q9R002	P06400	413	433	646	765	None	None	23850291,7890747	"10090"(Mus musculus)	"9606"(Homo sapiens)
LIG_Rb_LxCxE_1	PF01857	Q9WIJ4	P06400	109	127	646	765	None	None	10708410	"59817"(Faba bean necrotic yellows virus)	"9606"(Homo sapiens)
LIG_Rb_LxCxE_1	PF01857	Q9WKM8	P06400	110	126	646	765	None	None	10640570	"12585"(Banana bunchy top virus)	"9606"(Homo sapiens)
LIG_Rb_LxCxE_1	PF01857	Q9Y6B2	P06400	175	187	646	765	None	None	11073990,11073989	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_Rb_LxCxE_1	PF01857	P0C6X9	P06400	6857	6871	646	765	None	None	16873248,22301153	"11142"(Murine hepatitis virus strain A59)	"9606"(Homo sapiens)
LIG_Rb_LxCxE_1	PF01857	Q77J89	P06400	213	224	646	765	None	None	24027329	"654913"(Shrimp white spot syndrome virus (isolate Tongan))	"9606"(Homo sapiens)
LIG_Rb_LxCxE_1	PF01857	Q77J94	P06400	214	226	646	765	None	None	24027329	"654913"(Shrimp white spot syndrome virus (isolate Tongan))	"9606"(Homo sapiens)
LIG_Rb_LxCxE_1	PF01857	Q63928	P06400	730	746	646	765	None	None	7923370	"10095"(Mus sp.)	"9606"(Homo sapiens)
LIG_Rb_LxCxE_1	PF01857	P51532	P06400	1355	1371	646	765	None	None	8657132	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_Rb_LxCxE_1	PF01857	Q62661	P06400	31	51	646	765	None	None	9030690,9178770,9671483	"10116"(Rattus norvegicus)	"9606"(Homo sapiens)
LIG_Rb_LxCxE_1	PF01857	Q13547	P06400	411	428	646	765	None	None	9491888,9724731,9468139,16118215,10496602,9468140	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_Rb_LxCxE_1	PF01857	Q92769	P06400	412	429	646	765	None	None	10496602,9468139	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_Rb_LxCxE_1	PF01857	O14777	P06400	229	245	646	765	None	None	18455984,10779342	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_Rb_LxCxE_1	PF01857	P17480	P06400	306	323	646	765	None	None	9234680	"9606"(Homo sapiens)	"9606"(Homo sapiens)
